city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*عرض*
*دبلكس للإيجار*

الموقع / العزيزية حي البحيرة
المساحة / ٣٧٥م٢

*المواصفات*

٤ غرف نوم ٢منهم ماستر
مجلس 
صاله تطل على بركه 
مطبخ راكب الدواليب من مطابخ أبيات
جميع الستائر راكبه من القماش الجيد
المكيفات راكبة
ملحق لشغاله ومخزن كبير وسطح

*سعر الإ..."
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555"
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ..."
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"فلة بحي الثنيانيه- الخبر
حوش و مدخلين و كراج على الزاويه والحوش يتسع لـثلاث سيارات تقريباً

- الدور الاول: 
مجلس و مقلط مع مغاسل و دورة مياه (رجال)

مجلس و صاله و مطبخ كبير و دورة مياه و مغاسل (نساء)

- الدور الثاني:
٤ غرف نوم ٣ منها ماستر
صاله كبيره..."
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"دبلوكس للايجار في العزيزة حي اللؤلؤة مكون من حوش ومجلس خارجي ومجلس داخلي ودورة مياه ومجلط ومجلس نساء وصاله ودورة مياة ومطبخ 
وفوق غرفتين مستر روم وغرفتين عادي مع دورة مياة وصاله والملحق غرفتين مع حمام وسطح"
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"فيلا فاخرة بكورنيش الخبر. يوجد فيديو واتساب. مكيفات مركزية  و مطابخ و دواليب لوفر راكبة.



الدور الأرضي: مجلس بدورة مياه و صالة معيشة  بدورة مياه و غرفة نوم ضيف بدورة مياه و غرفة خادمة بدورة مياه.

الدور الثاني: ٥ غرف نوم (٣ ماستر و ٢ بدورة مياه مشت..."
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"شقه دوبلكس تتكون من 2 طابق مدخل خاص 
بالراكه الشماليه خلف بنده 
الطابق العلوي 
3 غرف نوم وصاله ومجلس ومطبخ و3 حممات 
الدور الاخير 
غرفتين وحمام وسطح 
مكيفه سبليت بالكامل 
السعر المطلوب 43000
للتواصل 

‭055 778 7836‬
في حاله عدم الرد يرجي التواصل واتس"
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"فلة في الخبر  حي التحلية مقابل البحر الدور الارضي= مجلس+مقلط+صالة+مطبخ+غرفة مختصرة+مطبخ ضيوف+مستودع+غرفة سائق خاص+٣ حمامات اعزكم الله+
الدور الاول= ثلاث اجنحة منها جناح مطل على الشاطئ+غزفتين نوم+صالة+الدور الثاني=غرفتين للخدم +غرفة غسيل+مستودع+حمام ا..."
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للإيجار فيلا دورين وملحق في حي الأصداف

المساحة : ٤٣٧ متر 

الدور الأرضي : 
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول : 
عدد ٥ غرف نوم ( ٣ غرف منها ماستر )

الدور الثاني :
 غرفتين - غرفة غسيل - دورة مياة

للت..."
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"دبلكس للأيجار حي الصواري ج ٤٣

مجلس خارجي (ديوانية) مؤثثه

الدور الأرضي :
مجلس رجال
مقلط
صاله كبيره
مجلس حريم
مطبخ
2 دورة مياه

الدور الاول :
اربع غرفه نوم ثنتين ماستر
صاله كبيره
4 دوره مياه 

الملحق :
 غرفه نوم
صاله
غرفه شغاله
غرفه غسيل
دوره مياه

ح..."
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"حوش مجلس خارجي مجلس رجال دورة مياة مجلط  صاله مجلس نساء دورة مياة مطبخ 
غرفتين مستر روم وغرفتين مع دورة مياة وصاله
الملحق غرفتين ودورة مياة"
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"فيلا فاخرة في حي كورنيش الخبر. أفضل حي بالخبر.

مكونات الفيلا:
الدور الأرض: صالة بدورة مياه و مجلس بدوره مياه و غرفة طعام و مطبخين و غرفة خادمة بدورة مياه.
الدور الثاني: ٥ غرف نوم و صالة و مطبخ.
الدور الثالث: جناح بدورة مياه و بلكونة.


الايجار السكن..."
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للأيجار ڤيلا دورين و ملحق في حي الأصداف

المساحة:437 متر 

الدور الأرضي :
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول :
عدد 5 غرف نوم (3 غرف ماستر)

الدور الثاني:
غرفتين - غرفة غسيل - دورة مياة

للتواصل : 

050..."
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"للإيجار دبلوكس متصل مرتب جداً باركيه ومكيفات راكبة ومطابخ موقع مميز بتوفر المواقف وقربة من الخدمات الحيوية والمحال التجارية ومجمعات المطاعم نظافة المبنى كلياً خارجياً وداخلياً

0562222677
0554308667‬ ‬‬
‏‭ 0598935000"
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"٤غرف نوم منهم غرفتين ماستر 
مجلس وصاله ومطبخ ٥ دوراه مياه 
غرفه شغاله وغرفه سواق 
البيت  مكيف بالكامل مركزي"
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"دبلكس جديد مكيف للايجار
الدور الارضي كراج سيارة مجالس مطبخ صالة 
الدور الثاني اربع غرف نوم غرفتين ماستر 
الدور الثاني  غرفة خادمة وغرفة غسيل 
يوجد ضمانات على السباكة والكهرباء ١٠ سنوات"
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"فيلا في الراكة الجنوبية على شارع ٤٠ مكونة من صالة ومجلس ومقلط ومطبخ نظام امريكي مع غرفة خادمة وغرفة غسيل وحوش وقراج ومسبح والدور الاول فيه ٤ غرف نوم مع صاله كبيرة للايجارعلى ٨٥ الف ريال 
الموقع قريب من الخدمات


أخي الكريم الباحث عن العقار/ في حالة ع..."
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"فيلا للايجار في العزيزية 
السعر ٤٥ألف ريال 

المساحه ٣١٢م دورين وملحق
للتواصل جوال   0558137611
ابوابرهيم مكتب الفيصل في العزيزية"
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"للايجار دوبلكس متصل بناء شخصي بحي التحلية بالخبر 

الدور الارضي مجلس رجال وغرفة طعام وصاله ومجلس نساء ودورتين مياه والمطبخ تفصيل ان شاء الله خلال أيام يكون جاهز 

الدور الاول ٤ غرف نوم ٢ منهم ماستر وغرفتين يخدمهم دورة مياه مع الصاله 

الملحق غرفة ودو..."
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*عرض*
*دبلكس للإيجار*

الموقع / العزيزية حي البحيرة
المساحة / ٣٧٥م٢

*المواصفات*

٤ غرف نوم ٢منهم ماستر
مجلس 
صاله تطل على بركه 
مطبخ راكب الدواليب من مطابخ أبيات
جميع الستائر راكبه من القماش الجيد
المكيفات راكبة
ملحق لشغاله ومخزن كبير وسطح

*سعر الإ..."
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555"
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ..."
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"فلة بحي الثنيانيه- الخبر
حوش و مدخلين و كراج على الزاويه والحوش يتسع لـثلاث سيارات تقريباً

- الدور الاول: 
مجلس و مقلط مع مغاسل و دورة مياه (رجال)

مجلس و صاله و مطبخ كبير و دورة مياه و مغاسل (نساء)

- الدور الثاني:
٤ غرف نوم ٣ منها ماستر
صاله كبيره..."
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"دبلوكس للايجار في العزيزة حي اللؤلؤة مكون من حوش ومجلس خارجي ومجلس داخلي ودورة مياه ومجلط ومجلس نساء وصاله ودورة مياة ومطبخ 
وفوق غرفتين مستر روم وغرفتين عادي مع دورة مياة وصاله والملحق غرفتين مع حمام وسطح"
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"فيلا فاخرة بكورنيش الخبر. يوجد فيديو واتساب. مكيفات مركزية  و مطابخ و دواليب لوفر راكبة.



الدور الأرضي: مجلس بدورة مياه و صالة معيشة  بدورة مياه و غرفة نوم ضيف بدورة مياه و غرفة خادمة بدورة مياه.

الدور الثاني: ٥ غرف نوم (٣ ماستر و ٢ بدورة مياه مشت..."
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"شقه دوبلكس تتكون من 2 طابق مدخل خاص 
بالراكه الشماليه خلف بنده 
الطابق العلوي 
3 غرف نوم وصاله ومجلس ومطبخ و3 حممات 
الدور الاخير 
غرفتين وحمام وسطح 
مكيفه سبليت بالكامل 
السعر المطلوب 43000
للتواصل 

‭055 778 7836‬
في حاله عدم الرد يرجي التواصل واتس"
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"فلة في الخبر  حي التحلية مقابل البحر الدور الارضي= مجلس+مقلط+صالة+مطبخ+غرفة مختصرة+مطبخ ضيوف+مستودع+غرفة سائق خاص+٣ حمامات اعزكم الله+
الدور الاول= ثلاث اجنحة منها جناح مطل على الشاطئ+غزفتين نوم+صالة+الدور الثاني=غرفتين للخدم +غرفة غسيل+مستودع+حمام ا..."
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للإيجار فيلا دورين وملحق في حي الأصداف

المساحة : ٤٣٧ متر 

الدور الأرضي : 
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول : 
عدد ٥ غرف نوم ( ٣ غرف منها ماستر )

الدور الثاني :
 غرفتين - غرفة غسيل - دورة مياة

للت..."
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"دبلكس للأيجار حي الصواري ج ٤٣

مجلس خارجي (ديوانية) مؤثثه

الدور الأرضي :
مجلس رجال
مقلط
صاله كبيره
مجلس حريم
مطبخ
2 دورة مياه

الدور الاول :
اربع غرفه نوم ثنتين ماستر
صاله كبيره
4 دوره مياه 

الملحق :
 غرفه نوم
صاله
غرفه شغاله
غرفه غسيل
دوره مياه

ح..."
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"حوش مجلس خارجي مجلس رجال دورة مياة مجلط  صاله مجلس نساء دورة مياة مطبخ 
غرفتين مستر روم وغرفتين مع دورة مياة وصاله
الملحق غرفتين ودورة مياة"
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"فيلا فاخرة في حي كورنيش الخبر. أفضل حي بالخبر.

مكونات الفيلا:
الدور الأرض: صالة بدورة مياه و مجلس بدوره مياه و غرفة طعام و مطبخين و غرفة خادمة بدورة مياه.
الدور الثاني: ٥ غرف نوم و صالة و مطبخ.
الدور الثالث: جناح بدورة مياه و بلكونة.


الايجار السكن..."
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للأيجار ڤيلا دورين و ملحق في حي الأصداف

المساحة:437 متر 

الدور الأرضي :
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول :
عدد 5 غرف نوم (3 غرف ماستر)

الدور الثاني:
غرفتين - غرفة غسيل - دورة مياة

للتواصل : 

050..."
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"للإيجار دبلوكس متصل مرتب جداً باركيه ومكيفات راكبة ومطابخ موقع مميز بتوفر المواقف وقربة من الخدمات الحيوية والمحال التجارية ومجمعات المطاعم نظافة المبنى كلياً خارجياً وداخلياً

0562222677
0554308667‬ ‬‬
‏‭ 0598935000"
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"٤غرف نوم منهم غرفتين ماستر 
مجلس وصاله ومطبخ ٥ دوراه مياه 
غرفه شغاله وغرفه سواق 
البيت  مكيف بالكامل مركزي"
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"دبلكس جديد مكيف للايجار
الدور الارضي كراج سيارة مجالس مطبخ صالة 
الدور الثاني اربع غرف نوم غرفتين ماستر 
الدور الثاني  غرفة خادمة وغرفة غسيل 
يوجد ضمانات على السباكة والكهرباء ١٠ سنوات"
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"فيلا في الراكة الجنوبية على شارع ٤٠ مكونة من صالة ومجلس ومقلط ومطبخ نظام امريكي مع غرفة خادمة وغرفة غسيل وحوش وقراج ومسبح والدور الاول فيه ٤ غرف نوم مع صاله كبيرة للايجارعلى ٨٥ الف ريال 
الموقع قريب من الخدمات


أخي الكريم الباحث عن العقار/ في حالة ع..."
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"فيلا للايجار في العزيزية 
السعر ٤٥ألف ريال 

المساحه ٣١٢م دورين وملحق
للتواصل جوال   0558137611
ابوابرهيم مكتب الفيصل في العزيزية"
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"للايجار دوبلكس متصل بناء شخصي بحي التحلية بالخبر 

الدور الارضي مجلس رجال وغرفة طعام وصاله ومجلس نساء ودورتين مياه والمطبخ تفصيل ان شاء الله خلال أيام يكون جاهز 

الدور الاول ٤ غرف نوم ٢ منهم ماستر وغرفتين يخدمهم دورة مياه مع الصاله 

الملحق غرفة ودو..."
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*عرض*
*دبلكس للإيجار*

الموقع / العزيزية حي البحيرة
المساحة / ٣٧٥م٢

*المواصفات*

٤ غرف نوم ٢منهم ماستر
مجلس 
صاله تطل على بركه 
مطبخ راكب الدواليب من مطابخ أبيات
جميع الستائر راكبه من القماش الجيد
المكيفات راكبة
ملحق لشغاله ومخزن كبير وسطح

*سعر الإ..."
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555"
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ..."
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"فلة بحي الثنيانيه- الخبر
حوش و مدخلين و كراج على الزاويه والحوش يتسع لـثلاث سيارات تقريباً

- الدور الاول: 
مجلس و مقلط مع مغاسل و دورة مياه (رجال)

مجلس و صاله و مطبخ كبير و دورة مياه و مغاسل (نساء)

- الدور الثاني:
٤ غرف نوم ٣ منها ماستر
صاله كبيره..."
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"دبلوكس للايجار في العزيزة حي اللؤلؤة مكون من حوش ومجلس خارجي ومجلس داخلي ودورة مياه ومجلط ومجلس نساء وصاله ودورة مياة ومطبخ 
وفوق غرفتين مستر روم وغرفتين عادي مع دورة مياة وصاله والملحق غرفتين مع حمام وسطح"
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"فيلا فاخرة بكورنيش الخبر. يوجد فيديو واتساب. مكيفات مركزية  و مطابخ و دواليب لوفر راكبة.



الدور الأرضي: مجلس بدورة مياه و صالة معيشة  بدورة مياه و غرفة نوم ضيف بدورة مياه و غرفة خادمة بدورة مياه.

الدور الثاني: ٥ غرف نوم (٣ ماستر و ٢ بدورة مياه مشت..."
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"شقه دوبلكس تتكون من 2 طابق مدخل خاص 
بالراكه الشماليه خلف بنده 
الطابق العلوي 
3 غرف نوم وصاله ومجلس ومطبخ و3 حممات 
الدور الاخير 
غرفتين وحمام وسطح 
مكيفه سبليت بالكامل 
السعر المطلوب 43000
للتواصل 

‭055 778 7836‬
في حاله عدم الرد يرجي التواصل واتس"
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"فلة في الخبر  حي التحلية مقابل البحر الدور الارضي= مجلس+مقلط+صالة+مطبخ+غرفة مختصرة+مطبخ ضيوف+مستودع+غرفة سائق خاص+٣ حمامات اعزكم الله+
الدور الاول= ثلاث اجنحة منها جناح مطل على الشاطئ+غزفتين نوم+صالة+الدور الثاني=غرفتين للخدم +غرفة غسيل+مستودع+حمام ا..."
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للإيجار فيلا دورين وملحق في حي الأصداف

المساحة : ٤٣٧ متر 

الدور الأرضي : 
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول : 
عدد ٥ غرف نوم ( ٣ غرف منها ماستر )

الدور الثاني :
 غرفتين - غرفة غسيل - دورة مياة

للت..."
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"دبلكس للأيجار حي الصواري ج ٤٣

مجلس خارجي (ديوانية) مؤثثه

الدور الأرضي :
مجلس رجال
مقلط
صاله كبيره
مجلس حريم
مطبخ
2 دورة مياه

الدور الاول :
اربع غرفه نوم ثنتين ماستر
صاله كبيره
4 دوره مياه 

الملحق :
 غرفه نوم
صاله
غرفه شغاله
غرفه غسيل
دوره مياه

ح..."
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"حوش مجلس خارجي مجلس رجال دورة مياة مجلط  صاله مجلس نساء دورة مياة مطبخ 
غرفتين مستر روم وغرفتين مع دورة مياة وصاله
الملحق غرفتين ودورة مياة"
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"فيلا فاخرة في حي كورنيش الخبر. أفضل حي بالخبر.

مكونات الفيلا:
الدور الأرض: صالة بدورة مياه و مجلس بدوره مياه و غرفة طعام و مطبخين و غرفة خادمة بدورة مياه.
الدور الثاني: ٥ غرف نوم و صالة و مطبخ.
الدور الثالث: جناح بدورة مياه و بلكونة.


الايجار السكن..."
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للأيجار ڤيلا دورين و ملحق في حي الأصداف

المساحة:437 متر 

الدور الأرضي :
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول :
عدد 5 غرف نوم (3 غرف ماستر)

الدور الثاني:
غرفتين - غرفة غسيل - دورة مياة

للتواصل : 

050..."
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"للإيجار دبلوكس متصل مرتب جداً باركيه ومكيفات راكبة ومطابخ موقع مميز بتوفر المواقف وقربة من الخدمات الحيوية والمحال التجارية ومجمعات المطاعم نظافة المبنى كلياً خارجياً وداخلياً

0562222677
0554308667‬ ‬‬
‏‭ 0598935000"
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"٤غرف نوم منهم غرفتين ماستر 
مجلس وصاله ومطبخ ٥ دوراه مياه 
غرفه شغاله وغرفه سواق 
البيت  مكيف بالكامل مركزي"
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"دبلكس جديد مكيف للايجار
الدور الارضي كراج سيارة مجالس مطبخ صالة 
الدور الثاني اربع غرف نوم غرفتين ماستر 
الدور الثاني  غرفة خادمة وغرفة غسيل 
يوجد ضمانات على السباكة والكهرباء ١٠ سنوات"
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"فيلا في الراكة الجنوبية على شارع ٤٠ مكونة من صالة ومجلس ومقلط ومطبخ نظام امريكي مع غرفة خادمة وغرفة غسيل وحوش وقراج ومسبح والدور الاول فيه ٤ غرف نوم مع صاله كبيرة للايجارعلى ٨٥ الف ريال 
الموقع قريب من الخدمات


أخي الكريم الباحث عن العقار/ في حالة ع..."
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"فيلا للايجار في العزيزية 
السعر ٤٥ألف ريال 

المساحه ٣١٢م دورين وملحق
للتواصل جوال   0558137611
ابوابرهيم مكتب الفيصل في العزيزية"
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"للايجار دوبلكس متصل بناء شخصي بحي التحلية بالخبر 

الدور الارضي مجلس رجال وغرفة طعام وصاله ومجلس نساء ودورتين مياه والمطبخ تفصيل ان شاء الله خلال أيام يكون جاهز 

الدور الاول ٤ غرف نوم ٢ منهم ماستر وغرفتين يخدمهم دورة مياه مع الصاله 

الملحق غرفة ودو..."
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*عرض*
*دبلكس للإيجار*

الموقع / العزيزية حي البحيرة
المساحة / ٣٧٥م٢

*المواصفات*

٤ غرف نوم ٢منهم ماستر
مجلس 
صاله تطل على بركه 
مطبخ راكب الدواليب من مطابخ أبيات
جميع الستائر راكبه من القماش الجيد
المكيفات راكبة
ملحق لشغاله ومخزن كبير وسطح

*سعر الإ..."
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555"
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ..."
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"فلة بحي الثنيانيه- الخبر
حوش و مدخلين و كراج على الزاويه والحوش يتسع لـثلاث سيارات تقريباً

- الدور الاول: 
مجلس و مقلط مع مغاسل و دورة مياه (رجال)

مجلس و صاله و مطبخ كبير و دورة مياه و مغاسل (نساء)

- الدور الثاني:
٤ غرف نوم ٣ منها ماستر
صاله كبيره..."
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"دبلوكس للايجار في العزيزة حي اللؤلؤة مكون من حوش ومجلس خارجي ومجلس داخلي ودورة مياه ومجلط ومجلس نساء وصاله ودورة مياة ومطبخ 
وفوق غرفتين مستر روم وغرفتين عادي مع دورة مياة وصاله والملحق غرفتين مع حمام وسطح"
