id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
8420,2,1,1,50,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,16,7,19,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8421,3,1,1,51,0,0,0,0,0,0,2,1,0,8,1,0,0,0,0,0,20,10,13,0,0,0,0.1884057971,0.0826446281,0,1,1,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8422,3,2,3,59,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,30,22,0,0,0,0,0.0107142857,0.1111111111,0,1,0,0,0,0.1500000000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
8423,2,0,2,57,0,0,0,0,2,0,1,0,0,2,1,0,0,0,1,0,15,29,5,0,0,0,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
8424,2,0,1,55,0,0,0,0,1,0,1,0,0,4,1,1,0,0,1,0,12,28,7,0,0,0,0.2424242424,0.3125000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
8425,2,1,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,21,0,0,0,0,0.0000000000,0.0200000000,0,1,0,0,0,0.0483870968,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8426,2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.1325301205,0.2444444444,0,0,0,0,0,0.1084337349,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8427,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.1521739130,0.0454545455,0,1,1,0,0,0.1304347826,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
8428,1,0,3,56,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,16,33,0,0,0,0,0.1000000000,0.1176470588,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
8429,1,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.0000000000,0.2727272727,0,1,0,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
8430,2,0,1,56,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,16,12,20,0,0,0,0.4210526316,0.1052631579,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,0
8431,1,0,1,47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,11,16,0,0,0,0.1333333333,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8432,2,0,2,40,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,17,0,0,0,0,0.2275862069,0.8478260870,0,1,1,0,1,0.0068965517,0,0,0,0,0,1,0,0,1,1,1,-1,-1,1,0
8433,2,0,1,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,14,0,0,0,0,0.0000000000,0.2307692308,0,0,0,0,0,0.0625000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8434,1,0,2,50,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,20,0,0,0,0,0.3600000000,0.4761904762,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
8435,2,0,2,58,0,0,0,0,0,0,3,2,0,5,1,1,0,0,1,0,11,20,19,0,0,0,0.0769230769,0.0454545455,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
8436,1,0,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,21,0,0,0,0,0.0566037736,0.3333333333,0,1,0,0,0,0.0566037736,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
8437,2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.2147651007,0.5000000000,0,1,1,0,0,0.0268456376,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8438,1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,15,0,0,0,0,0.5254237288,0.3488372093,0,1,0,1,0,0.0084745763,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
8439,1,0,4,49,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,29,0,0,0,0,0.1000000000,0.1923076923,0,1,1,0,0,0.0166666667,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8440,1,0,2,41,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,15,9,9,0,0,0,0.0948275862,0.1000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8441,1,0,2,28,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,7,0,0,0,0,0.2763157895,0.2264150943,0,1,0,1,0,0.0394736842,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8442,2,1,2,29,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,8,0,0,0,0,0.0287769784,0.6451612903,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
8443,1,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,24,0,0,0,0,0.0505617978,0.3076923077,0,1,0,0,0,0.0505617978,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
8444,2,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,0,0,0,0,0.0315789474,0.0400000000,0,0,0,0,0,0.0315789474,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0
8445,3,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,27,0,0,0,0,0.0142857143,1.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
8446,1,0,1,29,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,14,0,0,0,0,0.1238095238,0.2592592593,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8447,1,0,5,43,2,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,14,22,0,0,0,0,0.4250000000,0.5319148936,0,1,0,0,0,0.0250000000,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
8448,1,0,4,55,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,14,34,0,0,0,0,0.4074074074,0.1860465116,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8449,1,0,2,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,6,9,0,0,0,0.3043478261,0.0925925926,0,0,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
8450,1,0,3,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,13,0,0,0,0,0.2105263158,1.0000000000,1,1,1,1,0,0.0350877193,0,0,0,0,0,0,0,0,1,1,-1,0,-1,1,0
8451,1,0,2,34,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,14,6,6,0,0,0,0.0444444444,0.1739130435,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8452,1,0,5,48,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,24,0,0,0,0,0.1010101010,0.1111111111,0,1,0,0,0,0.0101010101,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8453,2,1,1,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,6,0,0,0,0,0.0206185567,0.8750000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
8454,2,0,1,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,14,0,0,0,0,0.0000000000,0.0186915888,0,0,0,1,0,0.0400000000,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
8455,2,0,4,51,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,10,34,0,0,0,1,0.0579710145,0.0833333333,0,1,0,0,0,0.0144927536,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8456,3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,16,0,0,0,0,0.0893854749,0.8823529412,0,1,0,1,0,0.0111731844,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0
8457,1,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0421052632,0.2352941176,0,1,0,0,0,0.0105263158,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8458,3,1,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,8,0,0,0,0,0.0020790021,0.9000000000,0,1,0,0,0,0.0031185031,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
8459,2,1,1,52,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,25,0,0,0,0,0.0170454545,0.3750000000,0,1,0,0,0,0.0227272727,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8460,2,1,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,12,0,0,0,0,0.8133333333,0.6774193548,0,1,0,0,0,0.0088888889,1,0,0,0,1,1,0,0,1,1,0,1,0,-1,0
8461,1,0,2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,11,0,0,1,0,0.0212765957,0.1025641026,0,1,1,0,0,0.0425531915,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8462,1,0,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,20,0,0,0,0,0.0984848485,0.2444444444,0,1,1,0,0,0.0606060606,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
8463,2,0,1,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,0,0,0,0,0.2857142857,0.4629629630,0,0,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
8464,1,0,3,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,17,0,0,0,0,0.0000000000,0.5000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8465,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.3571428571,0.0000000000,0,0,0,0,0,0.2142857143,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
8466,1,0,3,35,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,14,14,0,0,0,0,0.2300000000,0.2894736842,0,1,0,0,0,0.1100000000,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
8467,2,1,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,10,0,0,0,0,0.0500000000,0.6060606061,0,1,0,0,0,0.2000000000,0,0,0,0,0,0,0,0,1,1,0,1,-1,1,0
8468,3,1,2,58,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,10,41,0,0,0,0,0.0571428571,0.4761904762,0,1,0,1,0,0.0142857143,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
8469,2,1,5,59,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,16,36,0,0,0,0,0.1500000000,0.0000000000,0,1,0,0,0,0.1500000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
8470,2,1,2,43,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,21,15,0,0,0,0,0.0600000000,1.0000000000,0,1,1,0,1,0.1800000000,0,0,0,0,0,0,0,0,1,1,-1,-1,0,1,0
8471,1,0,5,58,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,39,0,0,0,0,0.1168831169,1.0000000000,1,0,0,0,0,0.0779220779,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
8472,3,1,1,59,0,0,0,0,1,0,1,0,0,6,1,0,0,0,1,0,26,13,12,0,0,0,0.0248962656,0.0084388186,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,0
8473,2,1,1,38,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,21,10,0,0,0,0,0.0212765957,0.9400000000,0,1,0,0,0,0.0425531915,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
8474,2,1,0,31,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,23,1,0,0,0,0,0.0681818182,0.3055555556,0,1,1,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8475,2,1,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,0,0,0,0.5726495726,0.0392156863,0,0,0,0,0,0.0341880342,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
8476,2,0,3,51,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,12,32,0,0,0,0,0.0212765957,0.2352941176,0,1,0,1,0,0.0212765957,0,0,0,0,0,1,0,0,1,1,1,0,-1,1,0
8477,2,1,0,39,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0,0,0,0,0.0416666667,0.2500000000,0,0,0,0,0,0.3125000000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
8478,3,1,2,26,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,13,6,0,0,0,0,0.2040816327,0.1304347826,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8479,1,0,2,34,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,18,0,0,0,0,0.0303030303,0.1132075472,0,1,0,0,0,0.1666666667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8480,1,0,2,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,18,13,0,0,0,0,0.2500000000,0.0526315789,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8481,1,0,0,39,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,23,1,7,0,0,0,0.3192488263,0.1666666667,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
8482,1,0,2,45,2,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,19,19,0,0,0,0,0.0163934426,0.9189189189,0,1,0,0,0,0.0327868852,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
8483,1,0,0,35,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,19,1,7,0,0,0,0.4053452116,0.3225806452,0,1,0,0,0,0.0022271715,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
8484,1,0,2,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,22,0,0,0,0,0.2307692308,0.2222222222,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8485,2,1,2,25,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,11,7,0,0,0,0,0.1025641026,0.1176470588,0,1,0,0,0,0.1025641026,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8486,1,0,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,0,0,0,0.1714285714,0.4827586207,0,1,1,0,0,0.0714285714,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8487,1,0,2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,17,0,0,0,0,0.0000000000,0.3125000000,0,1,1,0,0,0.1111111111,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
8488,1,0,1,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,3,0,0,0,0,0.0082644628,0.1290322581,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8489,1,0,2,50,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,32,0,0,0,0,0.2500000000,0.4418604651,0,1,1,0,0,0.1041666667,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
8490,1,0,0,28,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,11,1,8,0,0,0,0.2432432432,0.0000000000,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
8491,2,1,4,55,2,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,30,0,0,0,0,0.0196078431,0.3333333333,0,0,0,0,0,0.0196078431,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
8492,3,1,1,59,2,2,0,0,1,0,2,1,0,2,1,0,0,0,0,0,22,10,19,0,0,0,0.0500000000,0.0163487738,0,1,1,0,1,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0
8493,3,1,2,36,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,18,0,0,0,0,0.0617977528,0.2982456140,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8494,3,1,3,48,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,24,17,0,0,0,0,0.0148514851,0.2162162162,0,1,0,1,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
8495,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,1,0,0,0,0,0.0869565217,0.1250000000,0,0,0,0,0,0.0434782609,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
8496,1,0,2,29,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,9,13,0,0,0,0,0.2916666667,0.5000000000,1,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8497,3,1,2,31,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,6,0,0,0,0,0.0833333333,0.3157894737,0,1,0,0,0,0.2777777778,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
8498,2,1,2,25,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,11,7,0,0,0,0,0.0487804878,0.2380952381,0,1,0,0,0,0.1463414634,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
8499,1,0,4,53,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,35,0,0,0,0,0.1402439024,0.6341463415,0,1,1,0,1,0.0182926829,0,0,0,0,0,1,0,0,1,1,0,-1,0,1,0
8500,3,1,4,58,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,17,24,9,0,0,0,0.1600000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
8501,4,1,1,55,0,0,0,0,2,0,1,0,0,7,1,0,0,0,1,0,16,18,13,0,0,0,0.0000000000,0.4545454545,0,1,1,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
8502,3,1,2,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,6,0,0,0,0,0.0158730159,0.4400000000,1,1,0,0,0,0.1269841270,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8503,3,1,2,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,7,0,0,0,0,0.1714285714,0.1000000000,0,0,0,0,0,0.1142857143,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
8504,3,1,3,46,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,25,0,0,0,0,0.0314465409,0.3000000000,0,1,0,0,0,0.0314465409,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8505,2,1,2,28,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,14,7,0,0,0,0,0.1500000000,0.2307692308,0,1,0,0,0,0.2000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
8506,3,1,2,36,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,23,6,0,0,0,0,0.1351351351,0.3095238095,0,1,0,0,0,0.2972972973,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
8507,1,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,12,0,0,0,0,0.1734693878,0.1500000000,0,1,0,1,0,0.0102040816,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
8508,2,0,1,40,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,11,14,7,0,0,0,0.1021505376,0.1200000000,0,1,1,0,1,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,-1,0,1,0
8509,1,0,2,37,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,21,9,0,0,0,0,0.3414634146,0.0909090909,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
8510,2,1,2,39,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,19,13,0,0,0,0,0.0404040404,0.4347826087,0,1,0,0,0,0.0101010101,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
8511,1,0,3,59,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,36,0,0,0,0,0.0133333333,0.3333333333,0,1,1,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
8512,1,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,13,0,0,0,0,0.1082802548,0.0222222222,0,1,0,1,0,0.0063694268,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0
8513,3,1,2,54,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,24,13,9,0,0,0,0.2509960159,0.9347826087,0,1,0,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1,0
8514,3,0,5,51,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,13,31,0,0,0,0,0.0967741935,0.1428571429,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8515,2,1,4,56,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,26,0,0,0,0,0.4444444444,1.0000000000,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0
8516,1,0,3,31,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,11,13,0,0,0,0,0.1951219512,0.2432432432,0,1,0,1,0,0.0243902439,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
8517,2,0,2,48,0,0,0,0,0,0,2,1,0,3,1,0,0,0,1,0,8,20,12,0,0,0,0.0040160643,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8518,1,0,2,30,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,9,14,0,0,0,0,0.3026315789,0.3333333333,0,0,0,0,0,0.0657894737,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
8519,2,0,2,39,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,15,17,0,0,0,0,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8520,1,0,2,56,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,0,0,0,0,0.3008849558,0.0476190476,0,1,0,0,0,0.0088495575,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
8521,2,0,4,51,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,11,33,0,0,0,0,0.3870967742,0.8125000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,-1,1,-1,0,0
8522,2,0,2,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,19,0,0,0,0,0.0740740741,0.1111111111,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8523,1,0,6,59,1,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,18,34,0,0,0,0,0.0338983051,0.3191489362,0,0,0,0,0,0.0169491525,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
8524,2,0,2,39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,15,17,0,0,0,0,0.6754385965,0.0845070423,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,0
8525,1,0,3,29,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,9,13,0,0,0,0,0.0606060606,0.4230769231,0,1,0,0,0,0.0606060606,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0
8526,1,0,5,42,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,24,0,0,0,0,0.0924855491,0.5675675676,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
8527,2,0,6,54,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,37,0,0,0,0,0.1951219512,0.0909090909,0,1,0,0,0,0.0365853659,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
8528,1,0,4,51,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,10,34,0,0,0,0,0.0000000000,0.5000000000,0,1,0,0,0,0.0416666667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8529,1,0,2,58,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,34,0,0,0,0,0.2407407407,0.5000000000,0,1,0,0,0,0.0277777778,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
8530,3,0,3,57,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,19,31,0,0,0,0,0.0000000000,0.6666666667,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
8531,1,0,3,43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,16,0,0,0,0,0.0979591837,0.2588235294,0,1,0,0,0,0.0163265306,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
8532,2,0,2,49,0,0,0,0,2,0,0,0,0,8,1,1,0,0,0,0,17,25,0,0,0,0,0.0576923077,0.6666666667,0,1,0,1,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
8533,1,0,3,40,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,15,18,0,0,0,0,0.1538461538,0.7500000000,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
8534,1,0,2,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,20,9,6,0,0,0,0.0905797101,0.0652173913,0,1,0,1,0,0.0036231884,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
8535,1,0,3,49,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,28,0,0,0,1,0.1250000000,0.2941176471,0,1,1,0,0,0.0416666667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
