DATE,TATASTEEL,WIPRO,TITAN,ULTRACEMO,TECHM,RELIANCE,SHREECEM,SUNPHARMA,TATAMOTORS,TCS,SBIN,NESTLEIND,NTPC,M&M,MARUTI,ONGC,POWERGRID,JSWSTEEL,KOTAKBANK,LT,ICICIBANK,INDUSBANK,INFY,IOC,ITC,HEROMOTOCO,HINDALCO,HINDUNILVR,HCLTECH,HDFCBANK,HDFC,DRREDDYS,EICHERMOTOR,GRASIM,CIPLA,COALINDIA,BPCL,BRITANNIA,ADANIPORTS,BAJAJFINSERV,BAJAJFINANCE,BHARTIARTL,AXISBANK,BAJAJ-AUTO,ASIANPAINT,UPL
2020-07-21,359.15,271.35,1015.15,1373.5,620.7,1971.55,22440.75,477.25,108.45,2225.05,194.4,17275.6,88.35,588.3,6130.85,82.45,104.25,209.95,1359.0,938.05,378.8,523.5,936.75,93.45,192.25,2869.15,160.0,2318.0,652.35,1138.55,1883.65,4033.55,20116.65,603.1,662.3,133.1,464.2,3880.4,400.45,6384.35,3292.45,567.75,446.2,3004.3,1724.25,458.4
2020-07-22,350.05,266.0,1057.7,1413.2,617.95,2004.0,21979.45,474.3,105.15,2190.95,192.0,17151.85,90.35,592.0,6003.4,82.6,105.8,207.0,1342.35,920.9,381.1,513.55,917.9,92.0,196.55,2768.0,159.9,2248.5,650.15,1126.35,1881.05,4061.6,19890.55,601.8,661.7,134.1,450.6,3805.05,409.05,6347.4,3253.0,569.15,478.95,2985.4,1695.75,460.25
2020-07-23,351.9,266.6,1070.2,1416.2,632.45,2057.8,21568.15,476.0,106.05,2171.2,198.25,17256.4,90.55,603.35,6065.95,82.65,108.65,209.35,1374.05,916.55,392.25,513.9,907.95,94.3,200.7,2771.2,162.0,2211.35,652.85,1130.4,1875.8,4130.0,20882.45,598.25,671.45,133.45,457.55,3827.6,413.75,6381.35,3297.8,567.2,460.85,3032.1,1727.8,462.75
2020-07-24,346.1,270.55,1057.6,1424.9,652.6,2146.15,21332.75,485.6,103.75,2157.4,191.95,17251.85,89.4,598.7,6000.7,81.0,111.25,205.0,1350.0,904.4,381.8,522.25,922.85,92.8,199.6,2740.7,156.2,2209.3,679.95,1119.1,1841.3,4065.95,20800.35,582.7,666.05,131.6,448.4,3818.45,409.15,6270.3,3251.85,559.45,445.6,2985.5,1712.05,454.15
2020-07-27,352.85,268.85,1042.1,1418.8,664.55,2156.2,21113.85,475.5,101.7,2206.8,187.15,17350.25,87.65,594.4,6043.3,80.8,108.25,206.95,1322.6,903.8,358.5,506.65,948.45,93.75,196.4,2743.6,158.2,2221.5,701.1,1079.5,1850.75,4015.7,20537.7,570.8,652.9,129.95,457.7,3777.35,420.75,6173.2,3171.15,559.5,431.55,3020.5,1778.15,445.8
2020-07-28,358.5,275.45,1052.7,1413.0,684.35,2177.7,21915.75,482.6,106.45,2309.75,189.45,17095.4,88.55,620.35,6282.8,79.9,108.45,214.9,1384.05,913.5,352.1,526.95,962.85,93.4,195.4,2841.25,164.7,2242.55,712.45,1086.65,1897.35,4051.35,21053.25,596.25,662.6,130.45,461.5,3774.75,399.15,6342.8,3239.6,564.6,437.05,3119.35,1759.65,448.95
2020-07-29,373.75,277.0,1040.45,1466.75,676.4,2096.65,21743.65,493.0,105.75,2276.05,191.2,16597.85,88.15,604.85,6185.15,79.5,110.75,217.55,1389.45,921.95,351.05,550.5,954.15,92.6,196.7,2780.0,164.05,2231.3,694.4,1064.6,1877.3,4302.2,21400.95,616.3,681.25,131.2,453.8,3794.7,399.8,6328.6,3284.25,566.2,440.9,3099.3,1740.15,461.75
2020-07-30,366.6,284.1,1041.85,1469.3,674.75,2108.85,21395.1,509.95,103.65,2279.5,186.55,16524.0,86.6,598.35,6265.4,77.7,114.65,214.35,1385.0,908.25,344.95,519.85,961.45,88.55,193.35,2703.95,162.0,2195.6,695.45,1050.65,1810.65,4516.6,21201.35,602.95,685.95,128.6,419.1,3805.95,398.1,6177.6,3218.3,552.7,425.85,3048.95,1743.35,464.6
2020-07-31,366.3,280.95,1043.25,1460.7,681.65,2067.1,21711.15,531.7,104.65,2281.4,191.45,16522.2,87.0,606.45,6262.75,78.3,113.6,220.25,1365.75,913.45,346.8,523.75,966.0,88.45,194.15,2676.5,163.1,2209.9,705.2,1032.8,1781.95,4521.05,20638.7,633.05,720.15,129.25,413.8,3823.6,389.75,6205.9,3251.3,554.85,431.65,3004.95,1715.5,478.15
2020-08-01,475.25,254.8,1143.3,1978.35,769.8,1513.15,22441.3,440.1,182.55,2255.25,319.8,14391.25,119.95,524.65,7035.2,123.45,113.5,262.5,1654.85,1291.55,525.95,1458.6,718.2,121.85,234.2,2317.55,207.4,1929.35,585.75,1257.3,2406.15,2897.25,19892.2,742.65,464.75,200.2,459.9,3023.6,384.8,9145.5,4049.95,458.85,724.5,3059.25,1728.8,600.85
2020-08-04,274.75,192.9,913.45,1914.8,558.9,1192.15,16063.95,436.7,67.6,1705.45,183.0,16871.25,85.2,326.4,4698.1,74.45,117.9,154.6,1187.65,807.1,318.95,399.15,631.6,81.75,178.65,1821.65,100.85,2460.85,463.1,888.9,1558.8,3683.0,13158.5,512.6,512.75,137.35,342.3,2775.55,351.3,4608.5,2332.9,461.65,391.35,2241.7,1608.95,320.2
2020-08-05,272.9,184.0,832.85,2010.3,536.2,1561.8,18732.75,469.0,81.05,1893.4,166.65,17802.95,87.0,386.7,4654.15,76.0,117.65,168.65,1217.45,815.95,337.7,440.35,674.2,74.35,158.25,1962.6,117.1,2089.45,518.4,929.05,1689.7,3984.0,13858.85,486.3,591.9,129.0,324.75,2994.65,363.9,4601.0,2024.15,530.05,382.05,2419.05,1578.4,364.6
2020-08-06,333.6,226.45,1025.0,1637.65,590.0,1569.5,21180.9,489.0,115.45,2071.75,186.8,16836.2,98.55,470.85,5734.8,90.95,118.3,194.95,1336.75,961.35,359.8,451.6,720.85,93.1,197.65,2384.3,146.35,2111.7,578.25,1015.9,1760.8,3967.6,16894.85,617.15,635.1,146.7,394.1,3426.8,402.45,5440.95,2507.25,585.15,430.25,2801.05,1634.25,436.8
2020-08-07,334.2,223.1,991.15,1405.75,583.45,1798.0,22439.8,482.5,105.35,2218.9,191.9,16802.05,91.0,551.25,6044.4,81.3,104.05,195.35,1352.75,941.25,368.95,552.6,774.7,86.95,196.3,2719.2,155.0,2186.05,574.9,1110.35,1886.05,3886.7,19391.7,608.5,634.4,132.85,378.15,3685.0,373.35,6405.4,3208.05,561.3,444.15,2852.45,1686.25,444.0
2020-08-09,405.1,282.55,1162.55,1229.8,752.25,2107.1,19355.85,501.9,142.3,2348.2,204.05,16126.5,90.65,608.6,7224.0,74.45,103.15,281.15,1350.7,916.7,375.7,600.4,939.3,82.75,188.15,2863.2,180.25,2142.25,725.9,1112.45,1777.3,4348.8,2161.5,677.1,708.2,129.95,412.1,3731.6,380.05,6234.25,3500.0,498.1,444.35,2901.75,1960.35,487.0
2020-08-10,373.65,359.45,1254.15,1148.35,860.3,2239.25,20735.55,524.1,140.95,2825.7,191.5,16304.6,82.6,634.15,7079.85,68.45,95.2,292.95,1320.1,881.05,387.5,617.7,1093.7,75.5,167.15,3279.15,174.25,2160.8,849.55,1191.8,1949.25,5194.4,2208.8,770.35,811.45,113.3,340.05,3794.7,258.35,5871.95,3326.45,424.45,451.9,3074.55,2088.65,509.4
2020-08-12,613.45,363.7,1427.85,1000.2,932.3,1993.75,24775.75,568.7,181.8,2797.3,271.9,17519.45,98.2,754.0,7762.7,90.75,108.5,362.65,1833.8,1171.4,508.4,916.7,1153.35,91.05,202.45,3167.95,245.7,2260.0,863.8,1376.3,2309.75,5015.2,2548.2,925.8,766.0,134.25,390.45,3645.4,313.9,8969.4,4792.15,503.6,620.65,3326.2,2438.9,472.8
2020-08-13,413.1,277.0,1097.65,1508.4,697.05,2122.05,21237.0,520.8,131.15,2254.45,201.9,16474.2,87.25,631.45,6731.65,78.6,107.45,258.6,1336.25,990.7,368.05,518.75,951.2,86.85,201.45,2809.65,183.55,2198.65,724.6,1059.05,1804.85,4502.25,21672.95,631.85,760.25,128.95,421.15,3808.25,372.6,6350.0,3419.65,535.35,448.1,3017.95,1802.55,489.15
2020-08-14,418.5,276.5,1104.15,1480.3,695.9,2113.8,21458.25,531.35,124.6,2242.15,196.5,16354.7,88.4,614.45,6588.2,77.1,107.8,265.35,1307.45,982.8,361.4,507.2,953.6,84.8,196.4,2803.8,184.95,2173.9,709.1,1034.45,1791.7,4519.4,20144.15,628.95,771.8,131.85,413.25,3801.35,377.75,6246.7,3331.1,528.6,435.85,2987.55,1802.55,485.65
2020-08-17,425.05,281.95,1123.85,1508.2,721.05,2091.35,21512.75,528.35,123.55,2253.4,193.1,16422.9,95.3,623.6,6768.4,79.3,112.6,269.6,1327.55,1000.8,360.2,513.15,957.5,87.55,198.75,2927.2,192.55,2196.05,718.85,1032.75,1800.55,4519.15,21134.7,625.35,771.65,136.0,407.9,3868.65,367.85,6269.1,3384.8,521.4,438.15,3115.6,1836.7,492.35
2020-08-18,434.5,282.7,1145.55,1476.05,713.05,2118.55,21914.3,526.0,125.6,2269.75,195.1,16554.6,95.05,622.65,6893.1,80.65,110.85,277.15,1369.35,1004.55,369.55,521.6,967.55,87.0,198.55,2924.15,196.0,2214.35,714.45,1056.5,1820.7,4520.4,21404.7,667.1,764.85,136.65,402.3,3914.3,366.15,6343.05,3419.9,526.3,445.8,3104.8,1874.1,500.15
2020-08-19,431.7,279.75,1148.4,1422.7,726.7,2131.55,22081.3,525.4,125.15,2256.6,197.05,16345.75,94.65,623.9,6990.3,79.55,108.6,278.55,1355.6,1009.1,374.45,522.15,959.3,88.0,198.45,2933.05,196.8,2193.6,709.85,1066.6,1827.95,4489.25,21261.35,664.85,758.35,135.1,403.7,3875.4,366.9,6299.05,3409.95,535.85,444.2,3059.8,1885.7,499.4
2020-08-20,432.6,274.2,1125.7,1390.25,726.4,2097.05,22080.2,522.3,121.7,2252.85,194.75,16211.95,101.1,612.05,6974.7,82.15,110.3,282.65,1338.35,995.75,367.75,513.4,955.15,89.05,195.8,2956.05,199.0,2185.7,710.1,1059.0,1785.15,4476.0,21371.35,665.6,762.7,138.5,412.45,3868.1,372.5,6289.45,3393.8,525.55,434.95,3036.95,1874.9,491.9
2020-08-21,428.85,273.35,1138.1,1424.55,732.6,2081.85,22317.75,532.35,120.9,2248.6,198.4,16561.95,105.95,609.8,6973.0,81.05,112.25,281.9,1339.4,994.15,371.15,513.55,948.8,88.85,196.8,3033.45,196.25,2202.05,705.9,1085.65,1804.05,4489.75,21702.4,677.35,760.75,139.5,410.1,3882.75,368.35,6282.4,3389.3,520.25,440.45,3053.15,1958.0,493.4
2020-08-24,429.5,272.7,1126.65,1406.4,722.5,2095.75,22210.75,533.45,121.2,2248.1,201.45,16478.8,105.4,601.95,7082.5,81.25,113.0,285.75,1387.25,991.35,380.35,529.15,947.4,88.35,196.7,3015.05,193.3,2194.4,705.7,1117.05,1829.85,4472.55,2176.45,671.55,751.75,139.8,409.75,3908.35,374.5,6400.45,3492.05,526.9,445.8,3039.35,1962.15,497.4
2020-08-25,424.0,269.95,1136.5,1399.05,738.6,2082.1,21810.75,525.1,127.1,2242.65,207.95,16288.2,103.8,609.35,7109.95,80.5,111.55,284.9,1400.1,980.4,386.35,536.5,938.1,88.3,195.4,2969.75,191.3,2179.1,701.6,1119.7,1829.6,4427.7,2217.25,673.75,747.75,140.45,412.9,3896.85,372.3,6502.6,3642.9,528.65,451.8,3009.4,2000.6,492.1
2020-08-26,425.0,272.05,1134.2,1446.0,732.85,2137.3,21710.65,525.15,137.9,2253.5,209.85,16190.05,102.8,613.35,7008.65,81.4,112.65,286.2,1436.7,968.95,389.35,567.65,950.8,87.9,194.95,3160.75,193.5,2182.8,712.8,1118.45,1816.0,4434.75,2248.85,667.2,748.0,141.95,410.1,3829.25,368.6,6564.4,3645.55,514.5,463.35,3082.2,1971.4,493.55
2020-08-27,426.85,272.35,1137.65,1480.4,735.6,2110.6,21528.0,532.25,144.25,2248.4,215.65,16113.7,102.6,636.75,7098.0,80.15,110.55,289.3,1420.0,975.6,392.2,605.85,947.05,87.2,194.25,3141.75,194.9,2171.25,710.15,1112.1,1864.1,4437.0,2236.35,685.05,756.2,140.55,412.95,3816.6,363.7,6530.75,3632.5,511.15,473.05,3043.0,1982.5,496.75
2020-08-28,424.2,272.05,1134.1,1472.3,752.35,2116.15,21329.55,555.75,142.8,2238.55,224.85,16101.25,101.55,631.4,7104.1,80.35,110.7,280.7,1467.1,981.85,409.7,665.65,935.25,87.8,195.55,3059.3,193.8,2151.95,706.45,1114.5,1883.25,4374.3,2213.6,701.15,748.6,139.05,415.05,3793.85,366.0,6545.55,3670.8,523.45,509.2,3014.15,1958.1,519.25
2020-08-31,413.0,271.3,1100.5,1408.55,741.0,2080.7,20283.0,520.25,143.2,2257.25,212.0,15949.55,96.4,606.9,6839.95,81.95,109.4,269.8,1401.35,944.95,394.6,630.2,928.6,85.8,191.1,3006.05,185.25,2117.35,694.4,1115.85,1832.6,4264.7,2092.0,674.85,713.55,134.35,407.8,3726.05,383.15,6190.35,3487.8,513.1,496.75,2967.0,1899.1,505.95
2020-09-01,483.15,253.65,1163.45,2013.65,773.65,1548.0,22814.55,439.85,192.0,2214.35,330.2,14643.45,119.35,541.25,7227.9,123.7,112.15,278.1,1665.05,1316.15,546.3,1507.65,727.55,124.5,235.8,2354.55,210.75,1935.05,580.3,1271.4,2457.4,2920.5,20328.9,757.3,470.1,198.0,470.55,3001.1,371.95,9395.25,4124.2,460.1,742.85,3085.7,1772.55,604.55
2020-09-03,322.3,214.4,1203.45,1954.65,704.8,1114.15,21860.15,393.35,105.7,1972.35,253.45,16031.35,102.9,463.2,6201.1,74.55,112.15,229.05,1578.15,1101.95,457.75,903.1,704.45,99.4,177.2,1956.05,143.45,2121.5,540.45,1107.3,2027.9,3061.25,17885.8,634.6,426.15,157.95,423.85,2996.5,385.15,8207.1,4026.8,496.25,623.55,2573.35,1867.15,513.0
2020-09-04,284.85,196.7,1013.85,1868.6,545.25,1219.95,16935.3,454.45,74.6,1766.15,187.75,16839.7,87.1,381.4,5326.65,77.3,120.4,166.3,1272.9,812.8,342.7,395.4,636.25,83.4,185.25,1990.9,107.55,2372.25,469.05,925.05,1703.1,3621.55,13742.3,530.55,579.6,140.8,344.9,2801.7,367.15,4820.25,2551.85,488.7,420.15,2435.95,1651.35,319.0
2020-09-06,332.2,218.35,997.1,1639.1,586.2,1537.15,21009.8,500.75,111.45,2072.05,184.45,16552.55,98.0,478.75,5662.3,90.0,119.0,190.05,1304.15,953.3,348.55,463.9,717.6,90.65,198.5,2387.3,142.6,2106.5,572.85,987.3,1772.1,4123.8,17026.85,611.9,640.05,144.3,381.5,3415.7,405.0,5310.8,2443.6,567.8,420.05,2791.15,1642.05,430.6
2020-09-07,344.5,221.6,991.6,1423.85,577.3,1824.25,22803.6,481.95,106.95,2204.35,199.1,16759.1,91.2,560.3,6002.35,80.2,106.15,197.45,1368.15,944.95,370.35,556.55,781.7,86.5,195.45,2691.45,164.8,2175.85,588.25,1124.95,1941.85,3896.6,19483.25,616.65,639.05,130.4,376.75,3673.6,374.2,6569.2,3330.0,568.65,453.75,2882.0,1717.25,442.55
2020-09-09,417.4,282.85,1161.1,1217.85,753.35,2161.35,19401.5,509.3,140.1,2327.65,194.85,16312.5,90.4,613.9,7215.25,72.7,100.55,286.85,1326.15,909.5,367.6,604.6,927.75,80.55,183.8,2904.0,182.8,2132.25,721.95,1096.5,1760.75,4429.45,2176.95,687.1,727.55,126.95,405.95,3738.3,383.6,6026.8,3422.85,504.25,431.25,2910.15,1979.05,494.55
2020-09-10,369.5,374.0,1255.2,1118.45,854.15,2233.45,21198.5,512.9,138.45,2812.95,198.3,16034.1,82.9,633.2,7062.4,70.3,96.4,292.0,1319.85,908.45,401.5,623.05,1106.8,76.5,167.85,3327.4,170.0,2139.65,855.75,1233.55,1957.65,5153.0,2217.95,745.1,803.15,114.9,345.0,3745.1,207.8,5915.2,3317.9,425.2,468.05,3059.8,2050.6,497.3
2020-09-11,438.3,351.95,1285.05,1155.55,872.75,2050.7,22604.7,510.15,141.0,2726.6,219.5,17332.0,89.45,616.35,6872.15,68.45,96.25,333.1,1728.15,965.85,462.7,775.45,1136.55,81.2,172.8,2954.25,194.7,2132.55,855.0,1340.55,2152.1,4879.65,2192.85,792.15,763.2,121.75,375.55,3548.3,331.8,6283.35,3865.0,471.8,565.05,3001.95,2225.2,426.75
2020-09-12,609.35,359.5,1426.15,973.1,929.5,2026.95,24420.7,569.55,182.7,2810.8,270.35,17569.15,98.3,755.0,7709.25,91.2,108.0,361.85,1883.55,1181.0,511.5,928.5,1175.2,93.95,205.4,3190.7,241.0,2292.2,870.55,1407.2,2306.7,5056.9,2547.25,920.25,762.4,134.7,395.15,3627.1,309.05,9010.65,4844.15,503.05,634.2,3306.55,2522.3,492.6
2020-09-14,404.65,307.2,1188.0,1159.35,790.75,2302.55,19789.5,495.8,148.55,2491.4,198.5,16083.3,90.85,615.3,7128.85,73.65,100.15,289.85,1304.7,902.1,363.7,609.35,978.4,82.7,183.35,3028.5,175.8,2123.5,794.95,1057.95,1738.0,4364.1,2159.4,707.0,721.6,124.95,417.15,3719.5,378.0,6112.15,3440.7,474.1,440.55,2957.7,2031.2,515.9
2020-09-15,405.25,307.35,1174.55,1146.9,791.15,2318.85,20065.25,506.4,148.4,2491.4,200.15,16040.95,91.1,613.45,7052.8,73.8,100.55,289.6,1323.95,909.95,371.55,633.4,982.45,82.25,181.8,3037.15,176.75,2124.45,792.7,1070.5,1758.75,4442.35,2140.6,720.4,742.45,124.1,414.4,3734.1,362.3,6115.55,3513.4,485.55,449.55,2937.35,2017.55,529.7
2020-09-16,404.6,312.15,1181.7,1164.95,792.0,2324.55,20387.85,518.5,151.45,2503.0,198.2,16197.8,89.65,639.45,7057.95,73.05,102.6,288.65,1325.4,921.8,374.7,621.65,1001.75,82.7,180.65,3056.2,183.8,2143.5,789.25,1093.65,1768.15,4627.9,2163.75,720.4,752.6,123.85,413.05,3844.5,372.5,6145.95,3521.5,481.75,446.0,3037.95,2012.1,528.5
2020-09-17,398.7,311.7,1182.4,1142.2,786.95,2298.75,19888.4,512.0,147.65,2460.95,195.45,16121.35,88.65,636.8,7085.85,73.15,99.85,286.85,1305.1,906.3,369.0,617.35,1011.0,81.8,178.6,3061.0,175.85,2128.2,808.3,1083.6,1744.35,4827.25,2145.45,724.7,751.5,124.3,415.6,3815.65,370.2,6007.0,3471.95,479.0,442.9,3019.2,2007.95,530.55
2020-09-18,395.5,316.5,1163.6,1150.1,804.65,2305.7,19520.95,523.35,147.9,2449.9,192.6,16087.05,90.55,654.15,6964.75,74.3,101.3,287.7,1277.1,900.7,369.55,613.2,1002.15,80.7,179.1,3112.65,179.5,2098.7,810.6,1057.3,1724.0,5333.35,2152.95,745.0,806.25,123.65,412.05,3797.5,368.25,5888.45,3474.8,494.55,443.35,3050.95,2028.4,537.3
2020-09-21,373.4,311.9,1119.9,1175.65,787.25,2255.85,18903.7,503.65,137.45,2465.3,185.8,15430.75,88.3,622.45,6626.95,71.15,100.9,271.3,1287.85,881.85,350.7,560.6,1009.9,77.7,175.75,3055.35,167.15,2037.8,802.6,1049.3,1708.15,5142.0,2102.95,716.85,768.1,121.65,401.45,3629.3,374.1,5712.25,3330.15,467.75,423.35,2986.7,1972.55,532.2
2020-09-22,374.15,312.25,1104.45,1166.5,800.45,2211.15,18982.45,508.85,133.1,2522.95,186.2,15199.25,87.7,615.8,6440.55,69.5,100.1,271.9,1270.55,856.5,354.4,544.0,1007.5,76.15,174.2,3000.15,163.45,2026.8,821.0,1035.4,1674.85,5167.95,2064.35,729.1,777.65,119.55,392.15,3588.0,366.85,5682.3,3303.0,470.95,412.0,2985.85,1937.5,529.15
2020-09-23,361.3,314.85,1117.2,1175.6,793.05,2230.8,18951.85,502.9,131.4,2467.45,183.8,15366.05,85.1,612.6,6501.3,67.65,100.2,268.2,1275.4,860.6,351.85,528.05,1019.75,75.95,172.5,2956.75,165.45,2052.55,814.1,1047.25,1667.1,5107.75,2076.8,718.4,767.4,121.05,387.65,3624.9,366.6,5646.65,3243.85,433.8,419.75,2986.2,1946.55,532.4
2020-09-24,343.9,304.7,1096.15,1190.65,751.85,2181.2,18341.95,485.8,122.8,2332.25,176.35,15258.85,82.65,575.1,6297.7,66.65,100.85,258.55,1246.1,850.7,335.7,490.25,975.4,72.0,166.55,2918.3,159.1,2060.9,788.3,1030.4,1636.85,5027.4,2034.45,679.7,733.45,115.7,377.25,3612.75,370.85,5425.7,3028.9,419.3,402.45,2931.85,1918.35,505.15
2020-09-25,352.1,313.9,1109.35,1166.9,772.35,2201.7,19008.45,489.65,127.25,2422.3,182.2,15736.8,84.8,592.3,6497.7,68.9,100.65,268.35,1253.05,889.25,348.65,514.85,1011.45,74.1,170.75,3002.0,162.05,2079.05,827.7,1044.0,1652.0,5112.2,2117.5,708.15,770.1,117.1,375.75,3686.4,358.4,5803.3,3138.95,439.65,415.05,2957.4,1925.6,504.65
2020-09-28,361.0,311.55,1138.75,1120.75,779.4,2216.25,19533.15,510.1,132.85,2426.3,187.25,15719.8,87.5,615.25,6703.0,71.85,97.55,277.0,1278.7,902.85,363.0,555.1,1010.4,75.65,173.3,3088.9,167.7,2063.3,835.25,1054.2,1681.45,5129.85,2180.95,734.2,774.8,120.0,385.15,3737.35,353.7,5985.95,3335.15,443.65,439.25,2966.35,1945.6,509.8
2020-09-29,370.05,311.5,1167.3,1138.15,768.15,2245.05,19834.65,506.15,131.7,2488.4,185.05,15620.85,85.15,613.2,6742.75,69.15,98.1,284.1,1263.25,895.45,357.05,536.25,1009.0,74.85,169.4,3174.95,176.4,2033.2,812.75,1062.55,1713.1,5084.2,2198.5,721.45,762.35,117.65,386.55,3736.85,340.65,5876.7,3294.75,435.6,426.85,2897.5,1959.95,493.1
2020-09-30,359.75,313.55,1201.35,1150.3,791.75,2234.35,20256.95,500.45,133.3,2492.3,185.4,15918.65,85.1,607.9,6743.45,69.25,96.35,277.75,1268.2,901.6,354.75,527.4,1008.25,73.9,171.7,3147.3,175.25,2068.25,811.6,1078.6,1740.05,5187.8,2202.8,744.2,774.7,116.0,353.05,3798.15,345.95,5852.35,3278.6,420.95,424.65,2881.1,1986.4,502.9
2020-10-01,486.2,251.75,1154.05,1954.15,776.25,1547.65,23345.4,443.6,196.35,2213.55,332.25,14685.85,120.3,546.6,7330.5,124.15,109.6,277.9,1684.7,1324.6,540.25,1491.25,738.15,125.45,238.0,2363.45,211.5,1954.0,580.35,1282.7,2457.55,2933.0,20432.75,756.25,473.5,205.3,470.25,2989.75,376.05,9372.25,4144.85,457.0,740.05,3101.2,1792.55,600.3
2020-10-02,443.8,240.9,1257.2,1903.95,813.65,1435.6,24961.65,420.3,168.9,2161.95,318.5,16172.2,113.5,528.4,6892.9,106.2,108.75,277.9,1669.3,1285.3,533.95,1274.95,773.2,115.8,210.55,2385.7,190.85,2159.3,604.9,1240.3,2414.3,3149.1,19057.25,757.55,444.75,178.85,485.45,3155.6,355.25,9627.0,4721.75,538.7,741.1,3103.3,1869.5,574.1
2020-10-06,324.0,217.0,977.25,1638.75,590.5,1572.15,21513.3,499.15,111.4,2108.75,187.7,16534.7,98.15,472.05,5675.6,88.25,118.15,190.95,1332.25,946.55,353.0,499.6,715.85,89.95,199.05,2292.25,146.95,2119.6,578.7,991.85,1809.3,4112.5,17090.05,614.75,642.95,140.7,378.95,3377.0,412.9,5223.0,2435.65,567.1,427.45,2717.2,1635.95,425.0
2020-10-07,338.7,222.1,961.85,1380.9,569.0,1878.05,22295.4,493.9,107.6,2222.35,195.6,16833.1,90.4,554.85,5955.65,78.55,107.35,193.3,1349.35,932.15,360.35,539.25,781.85,86.15,194.35,2681.25,163.7,2223.8,582.25,1105.1,1886.0,3905.45,19447.85,611.45,638.9,131.2,376.35,3726.65,365.3,6483.8,3314.15,574.7,439.6,2894.7,1703.5,436.5
2020-10-08,410.2,277.4,1107.55,1480.8,681.85,2119.85,22396.4,543.85,123.85,2282.8,193.8,16665.75,88.2,628.9,6608.9,79.05,106.2,245.2,1360.2,960.05,363.55,509.35,951.35,87.1,198.85,2702.15,178.6,2206.75,692.05,1050.65,1798.95,4690.9,21353.1,634.05,795.6,129.25,415.15,3942.8,366.7,6402.8,3442.95,558.85,431.1,2993.8,1782.35,494.3
2020-10-09,408.0,284.55,1155.25,1213.75,750.0,2314.0,19643.35,507.95,143.3,2331.15,198.15,16420.7,90.55,615.45,7231.65,73.65,101.45,285.35,1319.5,920.95,370.7,620.45,940.05,83.55,184.9,2948.75,176.65,2133.9,722.4,1090.55,1777.45,4380.15,2175.6,713.3,726.8,126.65,430.3,3719.25,384.75,6129.25,3498.7,497.35,446.85,2914.7,2056.55,491.0
2020-10-11,441.9,342.3,1305.4,1144.25,821.3,2084.55,22762.8,490.9,146.0,2649.6,231.7,16604.75,91.5,619.95,6793.45,70.75,98.8,334.8,1752.95,1033.7,483.85,835.2,1091.05,84.25,178.35,2951.25,192.35,2136.6,809.7,1393.65,2272.1,4698.0,2234.85,789.5,717.3,124.8,382.8,3508.35,329.35,6687.65,4208.55,466.4,583.6,2997.5,2199.75,432.8
2020-10-12,610.1,355.9,1424.2,997.1,927.3,2007.0,23758.1,565.2,177.6,2784.3,269.55,18352.7,97.15,736.15,7736.0,91.65,109.85,362.3,1903.3,1190.35,506.95,915.85,1167.75,92.45,212.7,3194.3,242.7,2350.45,866.75,1385.85,2289.1,5053.1,2492.65,909.5,762.75,134.85,399.3,3739.75,315.15,9028.85,4794.8,505.15,627.05,3290.85,2526.05,438.45
2020-10-13,368.35,375.95,1228.85,1109.85,868.2,2280.7,21088.0,503.15,134.1,2826.55,195.7,15673.0,82.65,627.9,7032.9,69.1,99.05,289.95,1344.95,896.45,396.25,608.2,1157.8,76.1,170.15,3288.05,173.25,2138.2,900.4,1198.45,1943.4,5168.75,2219.55,749.45,787.15,113.85,339.1,3745.65,251.3,5867.65,3272.6,415.3,461.35,3034.45,2064.65,506.5
2020-10-14,375.55,350.45,1223.45,1147.5,848.85,2287.5,21135.9,502.2,130.7,2809.6,200.05,15673.05,79.1,623.85,7002.35,67.0,103.15,290.65,1353.35,915.2,406.8,622.65,1137.0,74.65,167.8,3310.8,174.2,2158.15,890.45,1211.5,1979.85,5123.0,2253.9,763.6,781.5,110.55,332.9,3789.8,251.3,6100.05,3372.05,413.25,471.3,3054.15,2071.35,510.9
2020-10-15,373.9,341.6,1213.6,1148.55,812.4,2206.5,20642.25,490.3,126.95,2740.6,192.85,15602.75,79.0,617.3,6892.6,66.05,103.6,291.55,1309.55,888.8,391.0,598.0,1108.25,74.55,165.05,3314.3,173.65,2152.55,860.0,1169.25,1947.2,5056.25,2248.6,750.1,768.3,110.6,326.65,3731.0,244.8,5899.05,3214.75,399.2,462.6,3027.4,2090.45,506.55
2020-10-16,393.85,339.65,1223.15,1176.4,822.75,2175.8,21177.45,486.9,127.75,2763.3,195.95,15430.25,80.3,606.65,6894.9,67.25,105.45,311.05,1336.55,894.1,396.1,608.3,1127.5,74.2,165.7,3346.45,179.8,2150.55,827.15,1199.35,1961.7,5080.55,2269.9,772.7,782.35,111.35,339.95,3747.2,250.85,5952.3,3231.35,401.65,472.4,3044.75,2061.2,466.95
