ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5117396,0,1,0,0,0,0,0,0,2,14,292500.0,41.39715394566623,2.012361650136553,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5117398,1,0,0,0,0,0,0,0,1,19,180000.0,26.226411219942914,5.347132384648555,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5117403,0,0,0,0,0,0,0,0,2,8,94500.0,45.88184562311341,4.432671444314394,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,0
5117411,0,0,0,0,1,0,0,0,2,20,112500.0,52.02570894679562,1.9274865329199093,Working,Secondary / secondary special,Married,Office apartment,Other,1
5117413,0,0,0,0,1,0,1,0,1,51,81000.0,60.99783020869696,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,1
5117414,0,0,0,0,1,0,0,0,2,28,112500.0,37.164349712862,0.5147265173138394,State servant,Higher education,Married,House / apartment,Core staff,0
5117415,0,1,0,0,0,0,0,0,2,11,112500.0,44.39516211831865,9.766114293928007,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5117431,1,1,0,1,1,0,0,0,2,39,157500.0,53.03325872536739,6.598355886842303,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5117435,0,0,0,1,1,0,0,0,2,21,270000.0,42.87288582243304,0.9281504753691041,Working,Higher education,Civil marriage,House / apartment,Other,0
5117438,0,0,1,0,0,0,1,0,1,3,135000.0,50.28440009035093,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5117439,0,0,0,1,1,0,0,0,2,21,180000.0,46.68405237616104,3.5154725969732437,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5117440,0,0,0,1,0,0,0,2,4,8,166500.0,35.70230737113014,4.34779632709775,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5117442,1,1,0,1,1,0,0,0,2,48,180000.0,54.859442699028726,6.431343559416004,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5117456,1,0,1,1,1,0,0,0,2,13,121500.0,38.66746065969869,8.514890791734258,State servant,Secondary / secondary special,Married,House / apartment,Laborers,1
5117459,0,1,0,1,0,0,0,1,3,32,148500.0,31.965064306590826,10.34655057940957,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5117478,0,0,0,0,1,0,0,0,2,35,292500.0,38.96589252346044,3.8440214378118647,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5117484,1,1,0,1,0,0,0,0,2,30,135000.0,52.15165266911709,10.765450351478812,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5117487,0,0,0,0,1,0,0,0,2,16,108000.0,51.546575220572635,3.096572824904002,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5117490,1,0,1,1,0,0,0,0,2,1,90000.0,45.06321142802385,1.9274865329199093,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,0
5117504,1,0,0,1,0,0,0,0,1,5,247500.0,27.99509914645749,3.7673600416161865,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5117508,0,0,0,1,0,0,0,2,4,47,180000.0,33.29568711198724,0.34771418988754044,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5117518,0,0,0,1,1,0,0,1,2,20,144000.0,39.4997843898232,9.599101966501708,Working,Secondary / secondary special,Single / not married,Rented apartment,High skill tech staff,0
5117530,1,0,0,0,0,0,1,0,2,34,112500.0,60.48310369138312,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117531,0,0,0,1,0,0,0,0,2,41,76500.0,42.2623325598746,5.347132384648555,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5117532,0,0,0,0,1,0,0,0,2,1,135000.0,42.62921209881106,4.432671444314394,Working,Higher education,Married,House / apartment,Sales staff,0
5117561,0,0,0,1,0,0,0,0,2,31,135000.0,42.418393259272946,1.7659500195075875,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5117565,1,0,0,0,0,0,1,0,2,7,337500.0,61.43863323682211,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117568,1,1,0,0,1,0,0,1,3,43,247500.0,28.54268054785519,8.7667782363772,Commercial associate,Higher education,Married,House / apartment,IT staff,0
5117599,1,1,1,0,0,0,1,0,1,1,112500.0,58.5829962285331,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5117600,0,0,0,0,0,0,0,0,2,18,157500.0,38.59901298452398,6.179456114773061,Working,Higher education,Married,House / apartment,Core staff,0
5117614,0,0,0,0,0,0,0,0,2,22,166500.0,58.771911812015304,10.929724771898123,Working,Higher education,Married,House / apartment,Core staff,0
5117622,1,1,0,0,0,0,0,2,4,14,112500.0,40.13497881544453,0.34771418988754044,Working,Higher education,Married,House / apartment,Drivers,0
5117624,1,1,0,0,0,0,0,1,3,30,202500.0,42.552550702615385,2.431261422205795,Commercial associate,Higher education,Married,Municipal apartment,Drivers,0
5117625,1,0,0,0,1,0,0,0,1,24,157500.0,26.965646111829813,0.5996016345304832,Commercial associate,Incomplete higher,Single / not married,House / apartment,Other,0
5117631,0,0,0,0,0,0,1,0,1,50,90000.0,66.16426073088428,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5117632,1,1,0,0,1,0,1,0,2,36,112500.0,51.458962196349,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117634,0,0,0,1,0,0,0,0,1,0,90000.0,33.21902571579156,1.262175130221702,Working,Higher education,Single / not married,House / apartment,Accountants,0
5117635,1,0,0,0,1,0,0,0,2,23,180000.0,29.24084683463726,4.180783999671451,Commercial associate,Higher education,Married,House / apartment,Cooking staff,0
5117657,0,1,0,0,0,0,1,0,1,32,69750.0,57.676749009219904,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
5117660,1,0,0,0,0,0,1,0,2,50,162000.0,64.76519025031315,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117667,0,0,1,0,0,0,0,0,1,31,112500.0,31.603660581668343,2.680410959841749,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
5117681,0,0,0,0,1,0,1,0,1,39,72000.0,63.374333490762986,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5117688,0,0,1,1,0,0,0,1,3,37,99000.0,29.112165205308802,0.34771418988754044,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5117694,0,0,0,0,0,0,0,0,1,28,265500.0,62.04644859237356,11.515636871393664,State servant,Secondary / secondary special,Separated,House / apartment,Other,0
5117716,1,1,0,1,1,0,0,0,2,52,315000.0,45.65459934153336,13.842857827333894,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5117723,0,0,0,0,1,0,0,0,1,40,247500.0,51.18790940265714,4.928232612579314,Working,Higher education,Separated,House / apartment,High skill tech staff,1
5117729,0,0,0,0,0,0,0,0,2,16,112500.0,27.80892146998227,1.9274865329199093,Working,Incomplete higher,Married,With parents,Sales staff,1
5117736,0,1,0,0,1,0,0,0,1,32,225000.0,38.16916158442678,8.180866136881662,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,0
5117763,1,1,0,0,0,0,0,0,2,52,202500.0,55.74378666228601,1.095162802795403,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5117787,0,1,0,1,1,0,0,2,4,44,162000.0,26.45365750152296,2.179373977562852,Commercial associate,Incomplete higher,Married,House / apartment,Core staff,1
5117799,1,1,0,0,0,0,0,2,4,56,225000.0,40.13771672245152,3.4333353867635883,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5117801,1,0,0,0,0,0,1,0,2,57,112500.0,62.88972395052602,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117804,0,0,0,0,0,0,1,0,1,18,67500.0,59.185335770070566,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5117806,0,1,0,0,0,0,0,0,2,55,90000.0,31.540688720507607,2.2615111877725074,Commercial associate,Incomplete higher,Married,House / apartment,Sales staff,0
5117809,0,1,0,0,1,0,1,0,2,2,168750.0,57.56997063594735,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117813,1,0,0,0,1,0,1,0,2,15,126000.0,56.46385620512399,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5117817,1,1,0,0,0,0,0,0,2,36,274500.0,47.77100145793548,9.766114293928007,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5117825,1,1,1,0,0,0,1,0,2,48,202500.0,44.006379323326286,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117827,0,0,0,0,1,0,1,0,1,3,94500.0,64.74328699425723,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5117842,0,0,0,0,0,0,1,0,2,41,162000.0,53.92034059563167,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5117846,0,0,0,0,0,0,1,0,1,25,135000.0,62.813062554330344,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5117851,0,0,0,0,0,0,0,1,3,37,135000.0,29.780214515014,6.431343559416004,Working,Higher education,Married,With parents,Core staff,0
5117871,1,1,0,0,1,0,1,0,2,13,112500.0,58.61311320560997,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117873,0,0,0,1,0,0,0,0,2,18,157500.0,25.799297726852707,1.0130255925857479,Working,Higher education,Married,House / apartment,Sales staff,0
5117874,0,0,0,0,1,0,0,0,2,23,135000.0,50.80734032868573,24.096319568505855,Working,Higher education,Married,House / apartment,Core staff,1
5117876,1,0,0,0,1,0,0,0,1,4,58500.0,37.44635413458182,6.51348076962566,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,0
5117879,1,1,0,0,1,0,0,0,2,7,292500.0,50.60747311717557,1.262175130221702,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5117886,0,1,0,0,0,0,0,0,1,13,187650.0,23.310540257500154,0.7666139619567821,Working,Higher education,Single / not married,House / apartment,Other,0
5117892,0,1,1,0,0,0,0,2,4,8,90000.0,31.42569662621409,4.514808654524049,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5117895,0,1,0,0,0,0,1,0,2,35,112500.0,61.18126997816519,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117899,0,0,0,0,0,0,1,0,1,33,76500.0,65.3949088619205,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5117915,1,1,0,0,0,0,0,0,2,16,202500.0,56.07507341013162,11.181612216541065,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5117922,0,0,0,1,0,0,0,0,2,8,67500.0,48.59511146703902,2.7652860770583927,Working,Secondary / secondary special,Married,House / apartment,Other,0
5117924,1,0,0,1,0,0,0,0,2,33,180000.0,47.77100145793548,3.181447942120646,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5117925,1,0,0,0,0,0,0,2,4,7,90000.0,39.718816950382276,2.012361650136553,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5117929,0,0,0,0,0,0,0,0,2,34,112500.0,58.0107736640725,15.929142966659137,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5117936,1,0,0,0,0,0,1,0,2,3,67500.0,61.56457695914358,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117937,0,1,0,0,0,0,1,0,1,23,207000.0,64.40926233940463,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5117943,1,0,0,1,1,0,0,2,4,6,135000.0,40.9536130105341,3.682484924399543,Commercial associate,Secondary / secondary special,Married,Office apartment,Laborers,0
5117946,0,0,0,1,0,0,0,1,3,24,180000.0,28.446853802610594,2.7652860770583927,Working,Secondary / secondary special,Married,House / apartment,Other,1
5117950,1,0,0,1,1,0,0,0,2,23,222750.0,48.830571469640034,12.766860373587411,Working,Higher education,Married,House / apartment,Managers,0
5117959,0,1,0,0,1,0,0,1,3,38,216000.0,33.79672409426614,3.4333353867635883,Commercial associate,Higher education,Married,House / apartment,Accountants,0
5117960,0,1,0,1,0,0,0,0,2,22,135000.0,27.565247746360296,0.5996016345304832,Working,Incomplete higher,Civil marriage,House / apartment,Sales staff,0
5117964,1,0,0,0,0,0,0,1,3,58,135000.0,31.47497895233988,3.682484924399543,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5117965,0,0,0,0,0,0,1,0,1,14,135000.0,62.88424813651204,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5117970,0,0,1,0,0,0,0,0,2,46,135000.0,37.153398084834045,9.927650807340328,Working,Higher education,Married,House / apartment,Accountants,0
5117973,0,1,0,1,1,0,0,0,2,47,144000.0,26.771254714333626,2.346386304989151,Working,Higher education,Civil marriage,House / apartment,Other,1
5117978,1,1,0,0,0,0,0,0,2,35,225000.0,27.381807976892063,7.014517751904556,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5117980,0,0,0,0,0,0,1,0,2,19,121500.0,58.7965529750782,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5117985,0,0,1,0,0,0,0,0,2,16,32400.0,52.56781453417935,15.433581798394217,State servant,Secondary / secondary special,Married,House / apartment,Managers,1
5117991,0,0,0,0,1,0,1,0,2,2,67500.0,61.600169750234436,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5117994,1,1,0,0,1,0,0,2,4,39,360000.0,32.81381547875726,0.9281504753691041,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
5117995,1,1,0,0,0,0,1,0,2,60,108000.0,62.843179531407216,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5118004,0,0,0,0,1,0,0,0,1,57,135000.0,50.68687242037824,1.1800379200120468,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
5118006,0,0,0,0,0,1,0,1,2,2,67500.0,24.898526321553486,0.34771418988754044,Working,Higher education,Single / not married,House / apartment,Sales staff,0
5118012,0,1,0,0,0,0,0,1,3,18,90000.0,27.839038447059146,0.7666139619567821,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118016,1,1,0,1,1,0,0,0,2,48,225000.0,34.960334572236256,11.26374942675072,Working,Secondary / secondary special,Married,House / apartment,HR staff,0
5118019,0,0,0,0,0,0,0,0,1,40,157500.0,26.34140331423643,4.84335749536267,State servant,Secondary / secondary special,Single / not married,With parents,Medicine staff,0
5118024,0,0,0,0,0,0,0,0,1,41,247500.0,38.08702437421713,8.928314749789523,Working,Higher education,Single / not married,House / apartment,Other,1
5118031,0,1,0,0,0,0,0,0,2,36,157500.0,55.28108037810496,16.263167621511734,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5118033,0,0,0,0,0,0,0,2,4,23,121500.0,32.02529826074457,1.6810749022909437,Working,Higher education,Married,House / apartment,HR staff,0
5118039,0,1,0,1,0,0,0,0,2,27,216000.0,33.687207813986596,2.346386304989151,Working,Higher education,Civil marriage,House / apartment,Other,0
5118047,1,0,0,0,0,0,0,1,3,21,76500.0,28.082712170681123,1.4319253646549894,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5118051,0,1,1,0,0,0,0,1,3,8,180000.0,41.0713430118346,0.6817388447401383,Working,Higher education,Married,House / apartment,Managers,0
5118056,0,0,0,0,0,0,1,0,2,47,157500.0,59.50567088988822,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5118061,0,0,0,0,0,0,1,0,1,10,112500.0,53.90938896760371,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5118066,0,0,0,0,1,0,1,0,2,2,112500.0,64.88565815862064,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5118067,1,1,0,1,0,0,0,1,3,36,180000.0,35.91860202468223,7.348542406757154,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118073,1,1,0,0,1,0,0,2,4,47,247500.0,37.465519483630736,10.34655057940957,Working,Secondary / secondary special,Married,House / apartment,Other,1
5118076,0,0,0,0,0,0,1,0,2,12,225000.0,56.663723416634156,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5118080,1,1,0,1,0,0,0,1,3,26,135000.0,48.85247472569594,9.180202194432466,Working,Higher education,Married,House / apartment,Laborers,0
5118088,0,1,0,0,0,0,0,0,2,47,144000.0,42.421131166279935,9.013189867006167,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
5118097,1,1,0,0,1,0,0,3,5,24,315000.0,41.577855808127474,8.514890791734258,Working,Higher education,Married,House / apartment,Managers,0
5118098,0,0,0,0,0,0,1,0,1,18,180000.0,63.05126046393834,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5118105,0,0,0,0,0,0,1,0,1,6,112500.0,56.03126689801981,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5118106,1,1,0,1,0,0,0,0,1,8,90000.0,22.735579786032567,3.0144356146943467,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5118109,0,0,0,1,0,0,0,0,2,8,72000.0,25.218861441371143,3.096572824904002,Commercial associate,Secondary / secondary special,Married,With parents,Secretaries,0
5118111,0,0,1,0,0,0,0,2,4,13,153000.0,34.549648521187976,1.095162802795403,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5118114,1,0,0,1,1,0,0,1,3,12,270000.0,37.065785060610416,14.844931791891689,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5118123,0,0,0,1,0,0,0,0,1,20,247500.0,34.615358289355704,2.929560497477703,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,Other,0
5118124,1,1,0,0,0,0,0,0,2,51,180000.0,30.237444985181078,6.929642634687912,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118128,1,1,0,0,1,0,0,2,4,59,135000.0,31.88292709638117,13.842857827333894,Working,Higher education,Married,With parents,Laborers,0
5118145,0,1,0,1,1,0,0,2,4,22,180000.0,41.42453301573612,14.844931791891689,Working,Higher education,Married,House / apartment,Accountants,0
5118147,1,1,0,0,1,0,1,0,2,23,225000.0,63.53587000417531,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,0
5118149,1,1,0,0,1,0,0,1,3,36,225000.0,37.19172878293189,1.9274865329199093,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5118152,0,0,0,1,0,0,0,1,3,58,202500.0,44.87703375154863,5.514144712074854,Working,Higher education,Married,House / apartment,Other,0
5118164,1,1,0,0,0,0,0,2,4,28,225000.0,35.047947596459885,11.929060829448927,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118173,1,0,0,1,1,0,0,1,3,6,180000.0,39.4285988076415,2.680410959841749,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
5118179,0,0,0,0,1,0,0,0,2,17,202500.0,36.36761877382835,2.680410959841749,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5118182,0,0,0,1,0,0,0,0,1,25,135000.0,35.9021745826403,12.928396886999733,Working,Secondary / secondary special,Separated,House / apartment,Laborers,1
5118183,0,0,0,1,0,0,0,0,1,36,87750.0,58.41872180811379,3.7673600416161865,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,1
5118184,0,0,0,0,0,0,0,1,3,13,45000.0,37.22732157402274,0.26283907267089673,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5118192,0,0,0,1,0,0,0,0,1,60,171000.0,44.46634770050035,24.263331895932154,Working,Secondary / secondary special,Separated,Office apartment,Drivers,0
5118210,0,0,0,0,0,0,0,0,2,41,76500.0,35.92955365271018,14.34663271661978,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5118216,0,0,0,1,1,0,0,2,4,35,112500.0,27.78975612093335,3.181447942120646,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5118223,1,1,0,0,0,0,0,0,2,20,225000.0,57.10726435176629,8.514890791734258,Working,Secondary / secondary special,Civil marriage,Office apartment,Laborers,0
5118230,1,1,0,1,0,0,0,0,2,13,166500.0,53.92307850263866,0.9281504753691041,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5118232,1,0,0,1,0,0,0,0,2,2,315000.0,30.097811727824663,2.5982737496320936,Working,Higher education,Married,House / apartment,Other,0
5118241,1,0,0,0,0,0,0,0,2,3,157500.0,37.616104369015105,7.928978692238718,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5118252,1,1,0,1,1,0,0,1,3,19,202500.0,38.64829531064977,16.515055066154677,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118270,0,0,0,1,0,0,0,0,2,6,99000.0,53.56988849873714,14.929806909108331,Working,Secondary / secondary special,Married,With parents,Medicine staff,0
5118275,0,0,0,0,0,0,1,0,2,56,112500.0,58.489907390295485,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1
5118286,0,0,0,0,1,0,0,0,2,20,360000.0,46.80452028446854,17.180366468852885,Working,Higher education,Married,House / apartment,Core staff,0
5118291,0,0,0,1,1,0,0,2,4,38,139500.0,36.04728365401069,8.180866136881662,Working,Incomplete higher,Married,With parents,Core staff,1
5118305,0,1,0,0,1,0,0,0,2,40,67500.0,49.824431713176864,5.766032156717797,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118307,1,1,0,1,1,0,0,0,1,47,270000.0,36.737236219771795,3.8440214378118647,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,1
5118310,1,1,0,0,1,0,0,0,2,48,148500.0,51.76013196711774,29.09573776326687,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118312,0,1,0,1,0,0,0,1,3,23,112500.0,27.04504541503248,1.6810749022909437,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5118315,1,0,1,0,0,0,0,0,1,46,135000.0,50.949711493049136,7.515554734183453,Commercial associate,Higher education,Separated,House / apartment,Other,0
5118321,0,0,0,1,0,0,0,0,2,2,144000.0,39.68322415929143,0.8432753581524604,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118324,0,0,0,1,1,0,0,0,1,42,157500.0,56.22565829551599,6.680493097051959,Working,Higher education,Single / not married,Municipal apartment,Other,0
5118325,0,0,0,1,0,0,0,1,3,37,180000.0,26.72744820222181,3.348460269546945,Working,Secondary / secondary special,Married,Rented apartment,Laborers,0
5118330,0,0,0,1,1,0,0,7,9,26,157500.0,37.8570401856301,4.514808654524049,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,1
5118332,1,0,0,1,0,0,0,2,4,2,202500.0,39.138380664900716,3.9288965550285084,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
5118349,0,0,0,1,0,0,0,2,3,37,90000.0,39.44502624968343,4.432671444314394,Working,Incomplete higher,Separated,House / apartment,Sales staff,0
5118352,1,1,0,1,0,0,0,1,2,31,157500.0,31.025962203193767,1.8426114157032656,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5118354,0,0,0,1,0,0,0,0,2,49,135000.0,29.227157299602318,3.5154725969732437,Working,Higher education,Married,House / apartment,Core staff,0
5118372,0,0,0,0,1,0,1,0,2,39,90000.0,56.11340410822946,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5118391,1,1,0,0,0,0,0,0,2,32,135000.0,31.321656159948528,12.766860373587411,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5118397,1,0,0,0,0,0,0,0,2,59,135000.0,46.96605679788086,4.514808654524049,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5118398,1,0,0,1,1,0,0,0,2,33,292500.0,31.116313134424388,7.515554734183453,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5118403,0,1,0,1,1,0,0,0,2,54,67500.0,33.7091110700425,3.8440214378118647,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118408,1,1,1,1,1,0,0,0,2,36,180000.0,54.79647083786799,0.6817388447401383,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5118412,0,0,1,0,0,0,0,1,3,12,112500.0,33.421630834308715,8.263003347091315,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118413,0,0,0,0,0,0,0,2,4,41,225000.0,33.071178737414186,5.432007501865199,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5118423,0,0,0,1,1,0,0,0,2,25,157500.0,50.506170557917,12.681985256370767,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5118431,0,0,0,0,1,0,1,0,2,19,171000.0,56.86906644215829,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5118437,1,1,0,1,1,0,0,1,3,13,90000.0,35.12460899265557,2.0944988603462082,Working,Secondary / secondary special,Married,With parents,Core staff,0
5118441,0,1,0,1,0,0,0,1,3,42,108000.0,44.18434327878054,1.1800379200120468,Commercial associate,Higher education,Married,House / apartment,Sales staff,1
5118444,0,0,0,1,0,0,0,3,5,36,157500.0,37.53944297281943,4.514808654524049,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5118447,0,0,0,1,0,0,0,1,3,5,76500.0,27.598102630444156,2.012361650136553,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118458,0,1,1,1,0,0,0,1,3,33,112500.0,34.57155177724388,3.8440214378118647,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5118461,0,1,0,1,0,0,0,1,3,35,135000.0,27.321574022738318,5.766032156717797,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
5118463,1,1,0,1,0,0,0,2,4,59,270000.0,49.68479845582045,3.0144356146943467,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5118472,1,0,0,0,1,0,0,0,2,8,180000.0,27.31883611573133,4.514808654524049,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5118473,0,0,1,0,0,0,0,0,2,39,180000.0,47.601251223502196,2.431261422205795,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5118481,0,0,1,0,0,1,0,0,2,40,135000.0,29.859613818216662,4.432671444314394,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
5118486,0,0,1,0,0,0,0,1,3,52,157500.0,37.481946925672666,10.261675462192926,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5118490,0,0,1,0,0,0,0,0,2,59,135000.0,40.55935440152775,1.3470502474383457,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5118494,1,1,1,1,1,1,0,1,3,20,337500.0,31.469503138325905,5.095244940005613,Working,Higher education,Married,House / apartment,Managers,0
5118496,0,0,0,0,1,0,0,0,1,39,67500.0,51.81762801426449,31.767935002087654,State servant,Secondary / secondary special,Separated,House / apartment,Other,0
5118499,0,0,1,0,0,0,0,0,2,7,193500.0,51.43705894029309,2.346386304989151,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
5118517,1,1,0,1,0,0,0,0,2,43,337500.0,36.78104273188361,6.7653682142686025,Working,Higher education,Married,House / apartment,Managers,0
5118518,0,1,1,0,1,0,0,2,4,27,180000.0,34.08146642299294,1.262175130221702,Working,Higher education,Married,House / apartment,Core staff,1
5118520,0,0,1,0,0,0,0,0,2,38,180000.0,60.75415648507499,1.4319253646549894,Commercial associate,Higher education,Married,House / apartment,Other,0
5118529,0,0,1,0,0,0,0,0,2,40,135000.0,34.07599060897896,1.7659500195075875,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5118534,0,1,1,0,0,0,0,0,2,1,225000.0,60.3215671779708,2.2615111877725074,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5118535,0,0,1,1,1,0,0,1,3,39,81000.0,43.119297453062,17.432253913495828,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,0
